Cust_num,Region,Age,Order_Quantity,Customer_Type,Improvement_Area,Overall_Satisfaction
10849,EAST,51,23,Prime,Product Quality,0
10850,NORTH,18,93,Prime,Product Quality,1
10851,EAST,44,23,Prime,Packing & Shipping,0
10852,NORTH,42,23,Non_Prime,Website UI,0
10853,NORTH,34,33,Non_Prime,Product Quality,1
10854,WEST,20,34,Prime,Website UI,1
10855,EAST,32,8,Prime,Packing & Shipping,0
10856,WEST,34,96,Prime,Product Quality,1
10857,WEST,54,28,Prime,Website UI,0
10858,EAST,55,15,Non_Prime,Product Quality,0
10859,EAST,31,38,Non_Prime,Website UI,0
10860,EAST,35,13,Prime,Website UI,0
10861,SOUTH,40,8,Non_Prime,Packing & Shipping,0
10862,NORTH,34,26,Prime,Product Quality,0
10863,NORTH,37,13,Prime,Product Quality,0
10864,NORTH,49,34,Non_Prime,Product Quality,0
10865,WEST,50,19,Prime,Website UI,0
10866,NORTH,43,23,Prime,Website UI,0
10867,NORTH,33,39,Prime,Packing & Shipping,0
10868,SOUTH,30,55,Non_Prime,Packing & Shipping,1
10869,WEST,60,5,Non_Prime,Product Quality,0
10870,EAST,64,16,Non_Prime,Packing & Shipping,0
10871,SOUTH,51,38,Non_Prime,Website UI,0
10872,WEST,36,38,Prime,Packing & Shipping,0
10873,NORTH,63,17,Non_Prime,Website UI,0
10874,NORTH,19,69,Prime,Website UI,1
10875,WEST,45,37,Prime,Packing & Shipping,1
10876,NORTH,65,35,Prime,Product Quality,0
10877,NORTH,21,50,Prime,Packing & Shipping,1
10878,SOUTH,22,92,Prime,Product Quality,1
10879,EAST,34,13,Prime,Website UI,0
10880,NORTH,64,30,Non_Prime,Website UI,0
10881,WEST,28,46,Prime,Packing & Shipping,1
10882,SOUTH,64,25,Prime,Website UI,0
10883,NORTH,23,84,Prime,Product Quality,1
10884,SOUTH,21,72,Prime,Packing & Shipping,1
10885,WEST,48,6,Prime,Website UI,0
10886,WEST,28,95,Non_Prime,Packing & Shipping,1
10887,WEST,34,8,Prime,Website UI,0
10888,SOUTH,30,7,Prime,Product Quality,0
10889,EAST,64,27,Prime,Website UI,0
10890,SOUTH,59,20,Non_Prime,Website UI,0
10891,NORTH,31,29,Prime,Packing & Shipping,0
10892,WEST,64,23,Non_Prime,Website UI,0
10893,EAST,20,58,Non_Prime,Website UI,1
10894,SOUTH,66,20,Prime,Packing & Shipping,0
10895,EAST,68,26,Prime,Website UI,0
10896,WEST,68,30,Non_Prime,Product Quality,0
10897,WEST,30,34,Non_Prime,Website UI,1
10898,WEST,42,11,Prime,Product Quality,0
10899,WEST,44,68,Prime,Packing & Shipping,1
10900,EAST,32,43,Prime,Website UI,1
10901,SOUTH,65,19,Prime,Packing & Shipping,0
10902,SOUTH,39,82,Prime,Product Quality,1
10903,WEST,19,70,Prime,Product Quality,1
10904,WEST,20,61,Prime,Website UI,1
10905,SOUTH,42,30,Prime,Product Quality,0
10906,SOUTH,36,8,Non_Prime,Product Quality,0
10907,WEST,37,31,Prime,Product Quality,1
10908,WEST,65,8,Non_Prime,Product Quality,0
10909,NORTH,61,12,Prime,Packing & Shipping,0
10910,WEST,19,99,Prime,Website UI,1
10911,WEST,24,47,Prime,Website UI,1
10912,NORTH,40,21,Non_Prime,Packing & Shipping,0
10913,WEST,30,27,Non_Prime,Packing & Shipping,0
10914,EAST,42,30,Non_Prime,Product Quality,1
10915,NORTH,54,34,Prime,Packing & Shipping,0
10916,SOUTH,69,22,Non_Prime,Product Quality,0
10917,SOUTH,68,36,Prime,Website UI,0
10918,SOUTH,32,26,Non_Prime,Website UI,0
10919,WEST,33,9,Prime,Product Quality,0
10920,NORTH,33,52,Prime,Product Quality,1
10921,WEST,42,53,Prime,Product Quality,1
10922,NORTH,41,42,Prime,Packing & Shipping,1
10923,WEST,55,33,Prime,Product Quality,0
10924,EAST,27,70,Prime,Website UI,1
10925,SOUTH,31,38,Non_Prime,Packing & Shipping,1
10926,WEST,43,6,Prime,Product Quality,0
10927,NORTH,21,89,Non_Prime,Packing & Shipping,1
10928,WEST,27,83,Prime,Product Quality,1
10929,WEST,19,80,Prime,Product Quality,1
10930,SOUTH,29,34,Prime,Packing & Shipping,1
10931,WEST,36,77,Prime,Website UI,1
10932,SOUTH,35,44,Prime,Product Quality,1
10933,SOUTH,36,85,Prime,Product Quality,1
10934,SOUTH,30,68,Prime,Packing & Shipping,1
10935,SOUTH,39,70,Non_Prime,Website UI,1
10936,SOUTH,28,52,Non_Prime,Product Quality,1
10937,EAST,26,44,Non_Prime,Website UI,1
10938,NORTH,54,38,Non_Prime,Packing & Shipping,0
10939,WEST,47,34,Non_Prime,Product Quality,0
10940,SOUTH,31,37,Non_Prime,Product Quality,0
10941,SOUTH,37,87,Prime,Product Quality,1
10942,SOUTH,46,23,Non_Prime,Packing & Shipping,0
10943,EAST,66,16,Non_Prime,Product Quality,0
10944,SOUTH,44,39,Non_Prime,Website UI,0
10945,WEST,24,75,Non_Prime,Packing & Shipping,1
10946,SOUTH,68,18,Prime,Website UI,0
10947,SOUTH,22,36,Prime,Packing & Shipping,1
10948,WEST,41,28,Non_Prime,Website UI,0
10949,NORTH,40,49,Prime,Product Quality,1
10950,NORTH,20,62,Non_Prime,Packing & Shipping,1
10951,NORTH,37,75,Prime,Website UI,1
10952,SOUTH,41,31,Prime,Product Quality,1
10953,WEST,30,53,Prime,Product Quality,1
10954,WEST,32,20,Non_Prime,Website UI,0
10955,NORTH,19,66,Prime,Packing & Shipping,1
10956,NORTH,40,99,Prime,Packing & Shipping,1
10957,EAST,33,87,Prime,Product Quality,1
10958,EAST,67,13,Prime,Product Quality,0
10959,SOUTH,36,38,Non_Prime,Product Quality,0
10960,SOUTH,43,15,Prime,Packing & Shipping,0
10961,WEST,63,33,Non_Prime,Website UI,0
10962,WEST,68,26,Non_Prime,Product Quality,0
10963,NORTH,24,35,Prime,Website UI,1
10964,WEST,69,5,Prime,Website UI,0
10965,NORTH,45,10,Non_Prime,Product Quality,0
10966,NORTH,50,40,Non_Prime,Product Quality,0
10967,NORTH,45,15,Prime,Product Quality,0
10968,SOUTH,42,50,Non_Prime,Product Quality,1
10969,NORTH,40,45,Non_Prime,Website UI,1
10970,WEST,65,12,Non_Prime,Website UI,0
10971,WEST,34,40,Prime,Website UI,1
10972,NORTH,55,10,Non_Prime,Product Quality,0
10973,SOUTH,49,16,Non_Prime,Website UI,0
10974,NORTH,51,22,Non_Prime,Website UI,0
10975,WEST,57,22,Non_Prime,Packing & Shipping,0
10976,WEST,57,9,Non_Prime,Packing & Shipping,0
10977,WEST,21,71,Prime,Packing & Shipping,1
10978,WEST,44,45,Prime,Packing & Shipping,1
10979,SOUTH,27,86,Prime,Product Quality,1
10980,SOUTH,42,8,Non_Prime,Product Quality,0
10981,WEST,42,15,Prime,Packing & Shipping,0
10982,NORTH,44,8,Prime,Product Quality,0
10983,NORTH,61,34,Non_Prime,Packing & Shipping,0
10984,WEST,52,15,Non_Prime,Product Quality,0
10985,NORTH,36,63,Prime,Website UI,1
10986,EAST,24,93,Non_Prime,Packing & Shipping,1
10987,WEST,35,81,Non_Prime,Packing & Shipping,1
10988,WEST,22,92,Prime,Website UI,1
10989,NORTH,42,22,Prime,Packing & Shipping,0
10990,WEST,40,30,Prime,Packing & Shipping,0
10991,WEST,59,5,Non_Prime,Product Quality,0
10992,WEST,25,50,Non_Prime,Product Quality,1
10993,NORTH,34,11,Prime,Packing & Shipping,0
10994,EAST,30,31,Prime,Packing & Shipping,1
10995,NORTH,40,35,Prime,Product Quality,1
10996,NORTH,28,67,Prime,Product Quality,1
10997,WEST,43,33,Non_Prime,Website UI,0
10998,SOUTH,56,21,Non_Prime,Product Quality,0
10999,SOUTH,39,96,Prime,Website UI,1
11000,SOUTH,36,39,Prime,Website UI,1
11001,SOUTH,25,39,Non_Prime,Product Quality,1
11002,WEST,44,26,Non_Prime,Website UI,0
11003,EAST,62,14,Non_Prime,Product Quality,0
11004,NORTH,32,5,Non_Prime,Website UI,0
11005,WEST,40,11,Prime,Product Quality,0
11006,EAST,55,19,Non_Prime,Product Quality,0
11007,NORTH,67,5,Non_Prime,Product Quality,0
11008,EAST,54,18,Non_Prime,Website UI,0
11009,NORTH,58,27,Prime,Packing & Shipping,0
11010,SOUTH,63,12,Prime,Packing & Shipping,0
11011,NORTH,69,15,Prime,Website UI,0
11012,WEST,40,9,Non_Prime,Product Quality,0
11013,WEST,19,82,Non_Prime,Website UI,1
11014,EAST,32,84,Prime,Product Quality,1
11015,NORTH,67,27,Non_Prime,Product Quality,0
11016,NORTH,69,32,Non_Prime,Product Quality,0
11017,SOUTH,31,79,Prime,Product Quality,1
11018,SOUTH,44,48,Prime,Website UI,1
11019,WEST,22,34,Prime,Packing & Shipping,1
11020,SOUTH,49,10,Non_Prime,Website UI,0
11021,NORTH,33,49,Prime,Packing & Shipping,1
11022,WEST,42,23,Non_Prime,Product Quality,0
11023,WEST,32,20,Prime,Packing & Shipping,0
11024,SOUTH,28,44,Prime,Product Quality,1
11025,SOUTH,43,50,Prime,Product Quality,1
11026,NORTH,28,98,Prime,Product Quality,1
11027,SOUTH,34,10,Prime,Website UI,0
11028,SOUTH,37,12,Non_Prime,Product Quality,0
11029,SOUTH,69,21,Non_Prime,Website UI,0
11030,WEST,27,31,Prime,Website UI,1
11031,WEST,37,40,Prime,Product Quality,0
11032,EAST,43,36,Prime,Product Quality,0
11033,EAST,70,23,Prime,Website UI,0
11034,NORTH,55,23,Non_Prime,Packing & Shipping,0
11035,WEST,55,9,Prime,Packing & Shipping,0
11036,NORTH,48,13,Non_Prime,Website UI,0
11037,SOUTH,31,38,Prime,Packing & Shipping,1
11038,EAST,19,94,Prime,Packing & Shipping,1
11039,WEST,37,35,Non_Prime,Product Quality,0
11040,WEST,36,13,Prime,Website UI,0
11041,SOUTH,20,75,Prime,Packing & Shipping,1
11042,SOUTH,31,53,Prime,Website UI,1
11043,EAST,28,84,Prime,Product Quality,1
11044,WEST,42,25,Prime,Product Quality,0
11045,SOUTH,55,7,Non_Prime,Packing & Shipping,0
11046,WEST,44,48,Prime,Packing & Shipping,1
11047,WEST,37,16,Non_Prime,Product Quality,0
11048,EAST,70,16,Non_Prime,Packing & Shipping,0
11049,SOUTH,33,60,Prime,Website UI,1
11050,NORTH,36,64,Non_Prime,Product Quality,1
11051,WEST,18,49,Prime,Product Quality,1
11052,NORTH,40,40,Prime,Website UI,0
11053,EAST,33,36,Prime,Website UI,1
11054,WEST,48,38,Prime,Packing & Shipping,0
11055,WEST,59,38,Prime,Product Quality,0
11056,WEST,52,28,Prime,Product Quality,0
11057,WEST,27,90,Prime,Packing & Shipping,1
11058,SOUTH,18,39,Non_Prime,Packing & Shipping,1
11059,SOUTH,36,80,Prime,Product Quality,1
11060,NORTH,65,30,Non_Prime,Website UI,0
11061,WEST,27,57,Prime,Website UI,1
11062,SOUTH,45,98,Prime,Website UI,1
11063,EAST,28,52,Prime,Website UI,1
11064,WEST,67,30,Non_Prime,Product Quality,0
11065,SOUTH,34,20,Non_Prime,Website UI,0
11066,SOUTH,45,94,Prime,Website UI,1
11067,WEST,35,27,Non_Prime,Product Quality,0
11068,NORTH,70,26,Prime,Website UI,0
11069,EAST,66,38,Prime,Packing & Shipping,0
11070,SOUTH,58,6,Non_Prime,Website UI,0
11071,SOUTH,63,36,Non_Prime,Website UI,0
11072,WEST,41,29,Prime,Website UI,0
11073,NORTH,45,25,Prime,Website UI,0
11074,SOUTH,33,9,Prime,Packing & Shipping,0
11075,WEST,29,61,Prime,Website UI,1
11076,EAST,25,34,Prime,Packing & Shipping,1
11077,WEST,61,29,Prime,Website UI,0
11078,WEST,34,18,Non_Prime,Website UI,0
11079,WEST,24,97,Prime,Packing & Shipping,1
11080,SOUTH,19,40,Prime,Packing & Shipping,1
11081,SOUTH,21,87,Prime,Product Quality,1
11082,WEST,42,25,Prime,Packing & Shipping,0
11083,NORTH,36,18,Non_Prime,Product Quality,0
11084,NORTH,40,10,Non_Prime,Product Quality,0
11085,NORTH,51,25,Prime,Website UI,0
11086,NORTH,23,87,Prime,Packing & Shipping,1
11087,SOUTH,42,73,Prime,Packing & Shipping,1
11088,SOUTH,21,71,Prime,Product Quality,1
11089,WEST,36,83,Non_Prime,Packing & Shipping,1
11090,WEST,35,40,Prime,Product Quality,1
11091,NORTH,68,36,Non_Prime,Packing & Shipping,0
11092,NORTH,31,77,Prime,Packing & Shipping,1
11093,SOUTH,39,48,Prime,Website UI,1
11094,WEST,36,29,Prime,Website UI,0
11095,EAST,65,9,Non_Prime,Website UI,0
11096,WEST,50,10,Non_Prime,Packing & Shipping,0
11097,EAST,60,11,Non_Prime,Website UI,0
11098,NORTH,30,85,Prime,Packing & Shipping,1
11099,NORTH,39,26,Non_Prime,Website UI,0
11100,SOUTH,34,50,Prime,Packing & Shipping,1
11101,NORTH,67,7,Prime,Website UI,0
11102,WEST,24,33,Prime,Packing & Shipping,1
11103,NORTH,70,32,Prime,Website UI,0
11104,EAST,42,30,Prime,Product Quality,0
11105,NORTH,50,30,Prime,Product Quality,0
11106,SOUTH,26,77,Prime,Website UI,1
11107,WEST,58,29,Non_Prime,Product Quality,0
11108,EAST,65,29,Prime,Product Quality,0
11109,WEST,44,88,Prime,Website UI,1
11110,SOUTH,62,24,Prime,Website UI,0
11111,WEST,27,52,Prime,Product Quality,1
11112,NORTH,32,59,Prime,Website UI,1
11113,NORTH,36,67,Non_Prime,Packing & Shipping,1
11114,EAST,43,93,Non_Prime,Website UI,1
11115,SOUTH,50,7,Non_Prime,Packing & Shipping,0
11116,EAST,18,82,Prime,Product Quality,1
11117,NORTH,65,12,Non_Prime,Packing & Shipping,0
11118,NORTH,26,59,Prime,Product Quality,1
11119,NORTH,43,8,Non_Prime,Website UI,0
11120,NORTH,67,33,Prime,Product Quality,0
11121,WEST,33,44,Non_Prime,Product Quality,1
11122,NORTH,33,13,Non_Prime,Packing & Shipping,0
11123,WEST,50,37,Non_Prime,Website UI,0
11124,EAST,66,9,Non_Prime,Packing & Shipping,0
11125,EAST,45,40,Prime,Product Quality,0
11126,WEST,35,78,Prime,Website UI,1
11127,WEST,24,98,Prime,Product Quality,1
11128,WEST,41,85,Prime,Packing & Shipping,1
11129,SOUTH,57,36,Non_Prime,Packing & Shipping,0
11130,NORTH,39,32,Non_Prime,Packing & Shipping,0
11131,EAST,43,82,Prime,Website UI,1
11132,EAST,40,37,Non_Prime,Website UI,1
11133,WEST,48,7,Prime,Packing & Shipping,0
11134,SOUTH,22,81,Prime,Website UI,1
11135,WEST,69,37,Prime,Product Quality,0
11136,WEST,57,38,Prime,Packing & Shipping,0
11137,WEST,30,8,Prime,Product Quality,0
11138,WEST,63,30,Prime,Product Quality,0
11139,SOUTH,56,21,Non_Prime,Product Quality,0
11140,SOUTH,70,29,Non_Prime,Product Quality,0
11141,WEST,37,17,Non_Prime,Product Quality,0
11142,NORTH,36,27,Non_Prime,Packing & Shipping,0
11143,NORTH,36,39,Prime,Website UI,1
11144,SOUTH,31,93,Non_Prime,Product Quality,1
11145,EAST,29,97,Non_Prime,Packing & Shipping,1
11146,WEST,69,12,Non_Prime,Packing & Shipping,0
11147,WEST,49,27,Prime,Packing & Shipping,0
11148,WEST,56,24,Prime,Website UI,0
11149,WEST,35,55,Prime,Packing & Shipping,1
11150,SOUTH,36,100,Prime,Website UI,1
11151,NORTH,29,44,Prime,Product Quality,1
11152,WEST,21,66,Non_Prime,Product Quality,1
11153,WEST,49,27,Non_Prime,Website UI,0
11154,SOUTH,55,32,Non_Prime,Website UI,0
11155,NORTH,60,17,Non_Prime,Packing & Shipping,0
11156,SOUTH,38,97,Prime,Product Quality,1
11157,NORTH,34,27,Non_Prime,Product Quality,0
11158,NORTH,60,8,Prime,Product Quality,0
11159,WEST,54,25,Non_Prime,Product Quality,0
11160,SOUTH,27,44,Prime,Product Quality,1
11161,SOUTH,18,46,Non_Prime,Website UI,1
11162,NORTH,36,43,Prime,Website UI,1
11163,NORTH,45,75,Prime,Product Quality,1
11164,NORTH,18,89,Prime,Packing & Shipping,1
11165,WEST,64,26,Non_Prime,Website UI,0
11166,SOUTH,52,18,Prime,Product Quality,0
11167,EAST,32,89,Prime,Product Quality,1
11168,NORTH,36,74,Prime,Packing & Shipping,1
11169,EAST,49,34,Non_Prime,Packing & Shipping,0
11170,NORTH,43,25,Prime,Website UI,0
11171,SOUTH,42,19,Non_Prime,Website UI,0
11172,NORTH,37,40,Prime,Packing & Shipping,1
11173,SOUTH,37,19,Prime,Packing & Shipping,0
11174,SOUTH,29,65,Prime,Packing & Shipping,1
11175,SOUTH,63,38,Prime,Website UI,0
11176,EAST,47,22,Non_Prime,Product Quality,0
11177,NORTH,61,14,Non_Prime,Website UI,0
11178,EAST,34,6,Prime,Website UI,0
11179,WEST,28,86,Prime,Website UI,1
11180,EAST,44,32,Prime,Website UI,1
11181,WEST,28,46,Prime,Packing & Shipping,1
11182,NORTH,30,34,Prime,Website UI,0
11183,EAST,64,28,Prime,Website UI,0
11184,EAST,24,70,Prime,Website UI,1
11185,EAST,43,74,Prime,Packing & Shipping,1
11186,SOUTH,58,8,Non_Prime,Packing & Shipping,0
11187,SOUTH,63,31,Non_Prime,Packing & Shipping,0
11188,WEST,34,28,Prime,Website UI,0
11189,NORTH,65,23,Non_Prime,Packing & Shipping,0
11190,SOUTH,52,5,Non_Prime,Packing & Shipping,0
11191,SOUTH,48,15,Prime,Product Quality,0
11192,NORTH,34,69,Prime,Website UI,1
11193,NORTH,65,8,Non_Prime,Website UI,0
11194,WEST,50,22,Non_Prime,Packing & Shipping,0
11195,EAST,60,8,Prime,Packing & Shipping,0
11196,SOUTH,69,22,Non_Prime,Packing & Shipping,0
11197,WEST,41,56,Non_Prime,Product Quality,1
11198,EAST,39,82,Non_Prime,Website UI,1
11199,WEST,50,16,Non_Prime,Website UI,0
11200,SOUTH,29,51,Prime,Packing & Shipping,1
11201,WEST,67,34,Prime,Packing & Shipping,0
11202,SOUTH,39,69,Non_Prime,Website UI,1
11203,SOUTH,23,61,Prime,Website UI,1
11204,SOUTH,22,31,Prime,Packing & Shipping,1
11205,WEST,33,37,Non_Prime,Packing & Shipping,0
11206,SOUTH,44,36,Non_Prime,Website UI,0
11207,WEST,46,7,Prime,Website UI,0
11208,NORTH,43,44,Prime,Website UI,1
11209,NORTH,35,58,Non_Prime,Website UI,1
11210,SOUTH,44,61,Non_Prime,Product Quality,1
11211,NORTH,30,19,Non_Prime,Product Quality,0
11212,NORTH,34,29,Non_Prime,Packing & Shipping,0
11213,WEST,58,22,Prime,Product Quality,0
11214,NORTH,47,20,Non_Prime,Product Quality,0
11215,NORTH,40,18,Non_Prime,Product Quality,0
11216,SOUTH,46,16,Non_Prime,Website UI,0
11217,WEST,69,11,Prime,Product Quality,0
11218,NORTH,49,7,Non_Prime,Packing & Shipping,0
11219,EAST,38,31,Non_Prime,Packing & Shipping,1
11220,EAST,56,14,Prime,Packing & Shipping,0
11221,SOUTH,49,37,Non_Prime,Packing & Shipping,0
11222,SOUTH,45,86,Non_Prime,Packing & Shipping,1
11223,EAST,18,75,Non_Prime,Product Quality,1
11224,SOUTH,25,96,Prime,Product Quality,1
11225,WEST,46,34,Non_Prime,Product Quality,0
11226,WEST,69,7,Non_Prime,Website UI,0
11227,NORTH,23,43,Prime,Website UI,1
11228,NORTH,39,73,Prime,Website UI,1
11229,SOUTH,35,23,Non_Prime,Packing & Shipping,0
11230,SOUTH,45,36,Prime,Product Quality,1
11231,NORTH,59,8,Prime,Product Quality,0
11232,EAST,65,27,Prime,Product Quality,0
11233,WEST,42,41,Prime,Packing & Shipping,1
11234,EAST,47,31,Prime,Product Quality,0
11235,SOUTH,56,20,Non_Prime,Website UI,0
11236,WEST,44,33,Prime,Packing & Shipping,1
11237,SOUTH,46,20,Non_Prime,Website UI,0
11238,WEST,56,23,Prime,Website UI,0
11239,SOUTH,39,41,Non_Prime,Packing & Shipping,1
11240,SOUTH,39,73,Prime,Website UI,1
11241,SOUTH,37,97,Prime,Product Quality,1
11242,SOUTH,63,37,Non_Prime,Website UI,0
11243,NORTH,42,60,Prime,Packing & Shipping,1
11244,EAST,29,73,Prime,Packing & Shipping,1
11245,NORTH,41,19,Non_Prime,Website UI,0
11246,SOUTH,50,14,Non_Prime,Packing & Shipping,0
11247,WEST,41,31,Non_Prime,Product Quality,0
11248,WEST,44,6,Non_Prime,Packing & Shipping,0
11249,SOUTH,30,75,Prime,Packing & Shipping,1
11250,EAST,65,18,Non_Prime,Product Quality,0
11251,SOUTH,38,15,Non_Prime,Packing & Shipping,0
11252,EAST,63,32,Non_Prime,Packing & Shipping,0
11253,NORTH,50,28,Non_Prime,Product Quality,0
11254,WEST,31,52,Prime,Website UI,1
11255,WEST,45,71,Prime,Product Quality,1
11256,SOUTH,53,34,Prime,Product Quality,0
11257,SOUTH,31,24,Prime,Website UI,0
11258,EAST,70,20,Prime,Packing & Shipping,0
11259,WEST,41,13,Non_Prime,Packing & Shipping,0
11260,WEST,55,9,Prime,Packing & Shipping,0
11261,EAST,41,36,Prime,Packing & Shipping,1
11262,WEST,44,31,Non_Prime,Packing & Shipping,0
11263,SOUTH,34,5,Non_Prime,Website UI,0
11264,SOUTH,33,79,Non_Prime,Packing & Shipping,1
11265,NORTH,19,61,Non_Prime,Product Quality,1
11266,EAST,31,67,Prime,Product Quality,1
11267,NORTH,30,39,Prime,Product Quality,0
11268,NORTH,37,60,Prime,Product Quality,1
11269,WEST,34,78,Prime,Product Quality,1
11270,WEST,55,32,Non_Prime,Website UI,0
11271,SOUTH,45,35,Non_Prime,Product Quality,1
11272,WEST,49,7,Prime,Website UI,0
11273,WEST,44,40,Non_Prime,Website UI,0
11274,EAST,42,58,Non_Prime,Packing & Shipping,1
11275,EAST,25,99,Prime,Website UI,1
11276,EAST,39,9,Non_Prime,Packing & Shipping,0
11277,WEST,67,24,Prime,Packing & Shipping,0
11278,SOUTH,36,65,Prime,Packing & Shipping,1
11279,NORTH,37,49,Non_Prime,Packing & Shipping,1
11280,EAST,52,38,Non_Prime,Packing & Shipping,0
11281,SOUTH,25,68,Prime,Packing & Shipping,1
11282,NORTH,59,28,Non_Prime,Website UI,0
11283,WEST,39,83,Non_Prime,Website UI,1
11284,WEST,30,9,Prime,Website UI,0
11285,WEST,41,17,Non_Prime,Packing & Shipping,0
11286,WEST,39,40,Prime,Website UI,1
11287,WEST,33,24,Prime,Packing & Shipping,0
11288,WEST,37,28,Prime,Website UI,0
11289,NORTH,63,19,Prime,Website UI,0
11290,NORTH,45,40,Non_Prime,Product Quality,0
11291,EAST,32,85,Prime,Packing & Shipping,1
11292,SOUTH,30,89,Non_Prime,Packing & Shipping,1
11293,SOUTH,28,83,Non_Prime,Product Quality,1
11294,NORTH,36,33,Non_Prime,Product Quality,1
11295,SOUTH,44,6,Prime,Packing & Shipping,0
11296,NORTH,66,25,Non_Prime,Packing & Shipping,0
11297,NORTH,46,6,Prime,Packing & Shipping,0
11298,NORTH,32,24,Non_Prime,Website UI,0
11299,SOUTH,26,79,Prime,Website UI,1
11300,WEST,46,15,Prime,Packing & Shipping,0
11301,EAST,28,85,Prime,Website UI,1
11302,SOUTH,70,28,Non_Prime,Website UI,0
11303,NORTH,63,36,Prime,Packing & Shipping,0
11304,SOUTH,24,49,Prime,Packing & Shipping,1
11305,NORTH,69,31,Prime,Product Quality,0
11306,NORTH,50,13,Non_Prime,Packing & Shipping,0
11307,WEST,42,72,Prime,Product Quality,1
11308,SOUTH,41,21,Non_Prime,Website UI,0
11309,NORTH,54,12,Prime,Website UI,0
11310,EAST,42,49,Prime,Product Quality,1
11311,SOUTH,55,22,Prime,Packing & Shipping,0
11312,WEST,34,16,Non_Prime,Product Quality,0
11313,NORTH,45,23,Non_Prime,Website UI,0
11314,WEST,55,23,Prime,Website UI,0
11315,EAST,45,55,Prime,Product Quality,1
11316,NORTH,57,40,Prime,Packing & Shipping,0
11317,WEST,40,33,Non_Prime,Packing & Shipping,0
11318,NORTH,56,10,Prime,Product Quality,0
11319,NORTH,39,26,Non_Prime,Website UI,0
11320,EAST,19,80,Prime,Website UI,1
11321,SOUTH,69,6,Non_Prime,Product Quality,0
11322,WEST,44,98,Prime,Packing & Shipping,1
11323,NORTH,42,87,Prime,Product Quality,1
11324,SOUTH,30,16,Prime,Product Quality,0
11325,SOUTH,40,61,Prime,Website UI,1
11326,NORTH,60,36,Non_Prime,Product Quality,0
11327,EAST,21,99,Non_Prime,Website UI,1
11328,SOUTH,44,57,Prime,Website UI,1
11329,SOUTH,27,69,Prime,Packing & Shipping,1
11330,NORTH,56,10,Non_Prime,Packing & Shipping,0
11331,NORTH,36,8,Prime,Website UI,0
11332,WEST,36,19,Non_Prime,Website UI,0
11333,NORTH,36,59,Prime,Website UI,1
11334,SOUTH,30,13,Non_Prime,Website UI,0
11335,WEST,45,78,Prime,Packing & Shipping,1
11336,NORTH,58,8,Prime,Product Quality,0
11337,NORTH,34,26,Prime,Product Quality,0
11338,WEST,18,75,Prime,Product Quality,1
11339,NORTH,46,37,Prime,Product Quality,0
11340,NORTH,38,95,Non_Prime,Product Quality,1
11341,SOUTH,62,26,Non_Prime,Product Quality,0
11342,WEST,43,40,Non_Prime,Product Quality,0
